IMDb ID,Title,Runtime (mins),Year,Genres,Release Date,IMDb Rating,Metascore,Rating,Box Office
tt3450958,War for the Planet of the Apes,140,2017,"Action, Adventure, Drama, Sci-Fi, Thriller",7/7/2017,7.5,82,PG-13,146872826
tt3371366,Transformers: The Last Knight,154,2017,"Action, Adventure, Sci-Fi",6/18/2017,5.2,27,PG-13,130104634
tt2446980,Joy,124,2015,Drama,12/13/2015,6.6,56,PG-13,42581369
tt0475290,"Hail, Caesar!",106,2016,"Comedy, Drama, Music, Mystery",2/1/2016,6.3,72,PG-13,27927631
tt3460252,The Hateful Eight,187,2015,"Crime, Drama, Mystery, Thriller, Western",12/7/2015,7.8,68,R,54116191
tt2005151,War Dogs,114,2016,"Comedy, Crime, Drama, War",8/3/2016,7.1,57,R,43017433
tt2126355,San Andreas,114,2015,"Action, Adventure, Drama, Thriller",5/21/2015,6.1,43,PG-13,127666001
tt2674426,Me Before You,106,2016,"Drama, Romance",5/23/2016,7.4,51,PG-13,56228651
tt2967224,Hot Pursuit,87,2015,"Action, Comedy, Crime",5/7/2015,5.1,31,PG-13,26863875
tt2848292,Pitch Perfect 2,115,2015,"Comedy, Music",4/20/2015,6.4,63,PG-13,165744048
tt3095734,Monster Trucks,104,2016,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",12/21/2016,5.7,41,PG,33243820
tt2515034,The Gunman,115,2015,"Action, Crime, Drama, Mystery, Thriller",2/16/2015,5.8,39,R,7926657
tt3567288,The Visit,94,2015,"Comedy, Horror, Mystery, Thriller",8/30/2015,6.2,55,PG-13,56499874
tt2364897,The Disappointments Room,85,2016,"Drama, Horror, Thriller",9/9/2016,3.9,31,R,2411580
tt3488710,The Walk,123,2015,"Adventure, Biography, Drama, Thriller",9/26/2015,7.3,70,PG,8064239
tt1458169,Kidnap,95,2017,"Crime, Drama, Thriller",5/21/2017,5.9,44,R,30597319
tt1524930,Vacation,99,2015,"Adventure, Comedy",7/29/2015,6.1,34,R,40292843
tt1727776,Scouts Guide to the Zombie Apocalypse,93,2015,"Action, Comedy, Horror",10/23/2015,6.3,32,R,3931256
tt2452042,The Peanuts Movie,88,2015,"Animation, Comedy, Drama, Family",10/19/2015,7.1,67,G,106132048
tt3530002,The Night Before,101,2015,"Adventure, Comedy, Fantasy",11/20/2015,6.4,58,R,31315980
tt1850457,Sisters,118,2015,Comedy,12/12/2015,6.0,58,R,66652373
tt2974918,Alvin and the Chipmunks: The Road Chip,92,2015,"Animation, Adventure, Comedy, Family, Fantasy, Music",12/6/2015,5.1,33,PG,66580191
tt3387542,The Forest,93,2016,"Horror, Mystery, Thriller",1/7/2016,4.8,34,PG-13,21818536
tt3486626,The Nut Job 2: Nutty by Nature,91,2017,"Animation, Action, Adventure, Comedy, Family, Fantasy",8/10/2017,5.4,36,PG,28342490
tt3522806,Mechanic: Resurrection,98,2016,"Action, Adventure, Crime, Thriller",8/22/2016,5.7,38,R,21203260
tt2404233,Gods of Egypt,127,2016,"Action, Adventure, Fantasy",2/24/2016,5.4,25,PG-13,31141074
tt2638144,Ben-Hur,123,2016,"Action, Adventure, Drama, History",8/17/2016,5.7,38,PG-13,26384681
tt2948356,Zootopia,108,2016,"Animation, Adventure, Comedy, Crime, Family, Mystery",2/11/2016,8.0,78,PG,341264012
tt3874544,The Boss Baby,97,2017,"Animation, Adventure, Comedy, Family, Fantasy",3/12/2017,6.3,50,PG,174996080
tt2025690,The Finest Hours,117,2016,"Action, Drama, History, Thriller",1/27/2016,6.8,58,PG-13,20278493
tt2567026,Alice Through the Looking Glass,113,2016,"Adventure, Family, Fantasy",5/10/2016,6.2,34,PG,77037635
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,112,2016,"Action, Adventure, Comedy, Sci-Fi",5/22/2016,6.0,40,PG-13,82035527
tt3691740,The BFG,117,2016,"Adventure, Family, Fantasy",5/14/2016,6.4,66,PG,55472665
tt0918940,The Legend of Tarzan,110,2016,"Action, Adventure, Drama, Fantasy, Romance",6/27/2016,6.3,44,PG-13,126585313
tt3416828,Ice Age: Collision Course,94,2016,"Animation, Adventure, Comedy, Family, Fantasy, Romance, Sci-Fi",6/19/2016,5.7,34,PG,64060187
tt2398241,Smurfs: The Lost Village,90,2017,"Animation, Adventure, Comedy, Family, Fantasy",3/23/2017,6.0,40,PG,45011202
tt1860213,Dirty Grandpa,102,2016,Comedy,1/20/2016,5.9,21,R,34690808
tt1860357,Deepwater Horizon,107,2016,"Action, Drama, History, Thriller",9/13/2016,7.1,68,PG-13,73098411
tt3062096,Inferno,121,2016,"Action, Adventure, Crime, Drama, Mystery, Thriller",10/8/2016,6.2,42,PG-13,34307024
tt1981128,Geostorm,109,2017,"Action, Sci-Fi, Thriller",10/12/2017,5.3,21,PG-13,33681965
tt3183660,Fantastic Beasts and Where to Find Them,133,2016,"Adventure, Family, Fantasy",11/8/2016,7.3,66,PG-13,234018657
tt3521164,Moana,107,2016,"Animation, Adventure, Comedy, Family, Fantasy, Musical",11/14/2016,7.6,81,PG,248752120
tt3731562,Kong: Skull Island,118,2017,"Action, Adventure, Fantasy, Sci-Fi",2/28/2017,6.6,62,PG-13,167986460
tt3343784,Entertainment,103,2015,Drama,1/24/2015,5.7,65,R,55506
tt3470600,Sing,108,2016,"Animation, Comedy, Family, Musical",9/11/2016,7.1,59,PG,270322940
tt4302938,Kubo and the Two Strings,101,2016,"Animation, Action, Adventure, Family, Fantasy",8/13/2016,7.8,84,PG,48019281
tt3168230,Mr. Holmes,104,2015,"Drama, Mystery",2/8/2015,6.9,67,PG,14173994
tt1856101,Blade Runner 2049,164,2017,"Drama, Mystery, Sci-Fi, Thriller",10/3/2017,8.0,81,R,91800042
tt1758810,The Snowman,119,2017,"Crime, Drama, Mystery, Thriller",10/7/2017,5.1,23,R,6658715
tt1179933,10 Cloverfield Lane,103,2016,"Drama, Horror, Mystery, Sci-Fi, Thriller",3/8/2016,7.2,76,PG-13,59481553
tt1126590,Big Eyes,106,2014,"Biography, Crime, Drama, Romance",11/13/2014,7.0,62,PG-13,8021168
tt1648190,The Dark Tower,95,2017,"Action, Adventure, Fantasy, Horror, Sci-Fi, Western",8/3/2017,5.7,34,PG-13,50644837
tt2378507,The Glass Castle,127,2017,"Biography, Drama",8/11/2017,7.2,56,PG-13,17238739
tt1366338,Lowriders,98,2016,"Adventure, Crime, Drama",6/1/2016,5.7,57,PG-13,6155650
tt1798603,Bad Santa 2,92,2016,"Comedy, Crime, Drama",11/23/2016,5.6,38,R,17664973
tt0491203,Tulip Fever,105,2017,"Drama, History, Romance",7/13/2017,6.2,38,R,2399374
tt0460890,The Only Living Boy in New York,89,2017,Drama,7/27/2017,6.3,33,R,622999
tt1791528,Inherent Vice,148,2014,"Comedy, Crime, Drama, Mystery, Romance",10/4/2014,6.7,81,R,6100613
tt1374989,Pride and Prejudice and Zombies,108,2016,"Action, Horror, Romance",1/21/2016,5.8,45,PG-13,8639097
tt1727824,Bohemian Rhapsody,134,2018,"Biography, Drama, Music",10/23/2018,8.1,49,PG-13,89604
tt1365050,Beasts of No Nation,137,2015,"Drama, War",9/3/2015,7.8,79,Not Rated,83861
tt2402101,Dark Places,113,2015,"Action, Drama, Mystery, Thriller",3/31/2015,6.2,39,R,129483
tt2179136,American Sniper,133,2014,"Action, Biography, Drama, War",11/11/2014,7.3,72,R,274377268
tt1355644,Passengers,116,2016,"Drama, Romance, Sci-Fi, Thriller",12/14/2016,7.0,41,PG-13,100014092
tt1881002,Maggie,95,2015,"Drama, Horror",4/22/2015,5.6,52,PG-13,136397
tt1469304,Baywatch,116,2017,"Action, Comedy, Crime",5/12/2017,5.6,37,R,58009442
tt2402927,Carol,118,2015,"Drama, Romance",5/17/2015,7.2,95,R,8518148
tt1703957,Genius,104,2016,"Biography, Drama",2/16/2016,6.6,56,PG-13,1358018
tt2062700,Song to Song,129,2017,"Drama, Music, Romance",3/10/2017,5.7,54,R,421856
tt2671706,Fences,139,2016,Drama,12/6/2016,7.2,79,PG-13,57642961
tt2788710,The Interview,112,2014,Comedy,12/11/2014,6.5,52,R,4551688
tt2802144,Kingsman: The Secret Service,129,2014,"Action, Adventure, Comedy, Thriller",12/13/2014,7.7,60,R,119469511
tt2397535,Predestination,97,2014,"Drama, Mystery, Sci-Fi, Thriller",3/8/2014,7.5,69,R,201560
tt2884018,Macbeth,113,2015,"Drama, History, War",5/23/2015,6.6,71,R,1795802
tt2180411,Into the Woods,125,2014,"Adventure, Comedy, Drama, Fantasy, Musical",12/8/2014,6.0,69,PG,89789227
tt3707106,By the Sea,122,2015,"Drama, Romance",11/5/2015,5.3,44,R,319968
tt3640424,Allied,124,2016,"Action, Drama, Romance, Thriller, War",11/13/2016,7.1,60,R,40069087
tt3450900,The Sea of Trees,110,2015,"Drama, Fantasy, Mystery",5/16/2015,6.0,23,PG-13,20083
tt4425200,John Wick: Chapter 2,122,2017,"Action, Crime, Thriller",1/30/2017,7.5,75,R,91970516
